98;Act! For Windows;Unknown;ACTWIN.EXE;0
99;Act For Windows;Unknown;ACTWIN.EXE;0
102;Ad-aware;5.0.6.20;Ad-aware.exe;337408
101;Ad-aware;Unknown;Ad-aware.exe;0
100;After Dark;Unknown;AD.EXE;0
103;Advanced DB Master;Unknown;ADBM.EXE;0
104;Advanced DB Master 4;Unknown;ADBM4.EXE;0
105;ADP PC/PAYROLL FOR WINDOWS;2.52 SQL;ADPPAYROLL.EXE;0
106;Architectual Desktop;3.3;adt.arg;4934
107;Personal Organizer;Unknown;ADVANTAG.EXE;0
108;AfterDark for Windows 3.0;Unknown;ADW30.EXE;0
109;ADW Cnstrctn Worksta;Unknown;ADWAWS.EXE;0
110;Cad Overlay;2002;AeciQuickBarUi22.arx;45056
111;Allclear;Unknown;AEDIT.EXE;0
112;AutoFlix;Unknown;afega.exe;0
113;CA Lab;Unknown;afegap.exe;0
114;Lotus Agenda;Unknown;AGENDA.EXE;0
116;Agent for Windows;1.9;agent.exe;2850336
115;Agent for Windows;Unknown;agent.exe;0
117;Leisure Suit Larry;Unknown;AGI.EXE;0
118;Atlas GIS/Win;Unknown;AGISW.EXE;0
119;AIA;Unknown;aia97.exe;0
120;Illustrator;Unknown;aicon.exe;0
122;AOL Instant Messenger (SM);Unknown;aim.exe;0
121;AOL Instant Messenger (SM);Unknown;aim.exe;0
123;Spry Mosaic WWW Browser;Unknown;AIRMOS.EXE;0
124;Albacs;Unknown;ALBACS.EXE;0
125;ALBACS.EXE;Unknown;ALBACS.EXE;1229280
126;Album Generator;1.54.0.0;albumgen.exe;147456
127;Investor Returns Rater;Unknown;ALCARIRR.EXE;0
128;The Merger Planner;Unknown;ALCARTMP.EXE;0
129;The Strategy Planner;Unknown;ALCARTSP.EXE;0
130;The Value Planner;Unknown;ALCARTVP.EXE;0
131;Alchemy Server Data Collector;2.2.0.17;AlchemyDLLServer.exe;1035776
132;Algebra;Unknown;ALGEBRA.EXE;0
133;Lotus Ami;Unknown;AMI.EXE;0
134;Lotus Amipro;Unknown;AMIPRO.EXE;0
135;Amplayer.exe;Unknown;Amplayer.exe;47104
136;Alliance Mfg;v2.x;AMSMFG.EXE;0
137;APPMeter;Unknown;AMSUPER.EXE;0
139;Analyzer Applicazione MFC;1, 0, 0, 1;Analyzer.exe;1335296
138;Analyzer Applicazione MFC;1.0.0.1;Analyzer.exe;917504
141;Animation Shop;3.04 Release;anim.exe;3072000
140;Animation Shop;Unknown;anim.exe;0
142;Virus Killer;Unknown;ANSAT.EXE;0
143;PCanywhere;Unknown;ANYWHERE.EXE;0
144;AOLSETUP.EXE;Unknown;AOLSETUP.EXE;0
145;Applause;Unknown;ap.exe;0
146;Algebra Plus;Unknown;AP2A.EXE;0
148;Apache;1.3.24;apache.exe;20480
147;Apache;Unknown;Apache.exe;0
153;Lotus Approach;97.00;approach.exe;3785728
154;Approach(TM) for Windows(TM) executable\0;97.00;approach.exe;3785728
151;Lotus Approach;N9.5.9904.2802;approach.exe;2889216
152;Lotus Approach Application;N9.5.9904.2802;approach.exe;2889216
149;Lotus Approach;Unknown;APPROACH.EXE;0
150;Lotus Approach Application;Unknown;approach.exe;0
155;Arclist;Unknown;ARCLIST.EXE;0
156;ARCserve Mgr/Server;Unknown;ARCSERVE.EXE;0
157;ARCserve Server;Unknown;arcserve.exe;0
159;ARCserve Solo;Unknown;arcsolo.exe;0
158;ARCserve Solo;Unknown;ARCSOLO.EXE;0
160;Advanced Revelation;Unknown;AREV.EXE;0
161;Argyle;Unknown;ARGLINK.EXE;0
162;Arithmetic;Unknown;ARITH.EXE;0
163;Arkanoid;Unknown;ARKANOID.COM;0
164;Automap;Unknown;ARPRXB24.EXE;0
165;AutoRoute Plus/Win;Unknown;ARPW.EXE;0
166;Accelerated reader;6.12;ArStu32.exe;335
167;Accelerated reader;6.12;ARStu32.exe;2973696
168;Ascend;4.0;ascend.exe;0
169;Ascom IV;Unknown;ASCOM4.EXE;0
170;Asmflow;Unknown;ASMFLOW.EXE;0
171;Arcserve Manager;;Asmgr.exe;720896
172;Asmtool;Unknown;ASMTOOL.EXE;0
173;Procomm Plus Windows;Unknown;ASPCOMPW.EXE;0
174;Picture Publisher Plus;Unknown;ASTRAL.EXE;0
175;Athletes Edge;Unknown;ATHEDGE.EXE;0
176;Type Manager;Unknown;atmcntrl.exe;0
177;Arc Tangent Prof.;Unknown;ATPM.EXE;0
178;ASUS Tweak Safe Mode Recovery Program;0;atsafe.exe;0
179;ASUS Tweak Safe Mode Recovery Program;Unknown;atsafe.exe;0
180;ASUS Tweak Startup Program;2.00;atstart.exe;49152
181;ASUS Tweak Startup Program;2.00;atstart.exe;49152
182;Accuterm 2K2;5.00;atwin2k2.exe;1642547
183;Automatic LiveUpdate Module;1.62.17.0;AUPDATE.EXE;172032
184;AutoIt;2, 61, 0, 0;AutoIt.exe;40968
185;Automenu;Unknown;AUTOMENU.COM;0
189;Microsoft AutoRoute Executable;08.00.15.1001;AutoRout.exe;2580534
188;AutoRoute Executable;08.00.15.1001;AutoRout.exe;2580534
190;AutoRoute Executable;09.00.15.3100;AutoRout.exe;3866684
191;Microsoft AutoRoute Executable;09.00.15.3100;AutoRout.exe;3866684
187;Microsoft AutoRoute Executable;Unknown;AutoRout.exe;0
186;AutoRoute Executable;Unknown;AutoRout.exe;0
192;AutoRoute Express Europe 98;06.00.07.1600;AutoRoute Express EUR 98.exe;16896
193;Microsoft AutoRoute Express Europe 98;06.00.07.1600;AutoRoute Express EUR 98.exe;16896
194;AutoRoute Express Great Britain 2000;07.00.23.1201;AutoRoute Express GB 2000.exe;28672
195;Microsoft AutoRoute Express Great Britain 2000;07.00.23.1201;AutoRoute Express GB 2000.exe;28672
196;AutoTurn;3;AUTOTURN.EXE;0
197;AutoTurn;4;AUTOTURN4.dll;0
200;Avast32 Main Executable;3, 0, 419, 6;avast32.exe;24576
198;Avast32 Main Executable;Unknown;avast32.exe;0
199;Avast32 Antivirus Client;Unknown;avast32.exe;0
201;VirusScan 3.1.8;Unknown;AVCONSOLE.EXE;135168
202;Virus Scan 3.1.8;Unknown;AVCONSOLE.EXE;135168
204;Avery Wizard;180.110.0014;AVERYWIZ.EXE;774144
203;Avery Wizard;Unknown;averywiz.exe;0
207;Avast32 e-Mail Scanner Service;3, 0, 419, 6;avmaisrv.exe;167936
205;Avast32 e-Mail Scanner Service;Unknown;avmaisrv.exe;0
206;Avast32 e-Mail Antivirus Service;Unknown;avmaisrv.exe;0
209;KAV Scanner main module;3.6.1.25;Avp32.exe;356416
208;KAV Scanner main module;Unknown;Avp32.exe;0
212;Avast32 Server;3, 0, 419, 6;avserver.exe;245760
210;Avast32 Server;Unknown;avserver.exe;0
211;Avast32 Antivirus Server;Unknown;avserver.exe;0
214;Gateway Module;8.0;AWGATE.EXE;97792
213;Gateway Module;Unknown;AWGATE.EXE;0
215;pcAnywhere Host;Unknown;AWHOST.EXE;0
216;pcAnywhere Host Module;Unknown;AWHOST.EXE;0
219;Host Module;7.50;AWHOST32.EXE;109056
220;pcAnywhere Host Module;7.50;AWHOST32.EXE;109056
217;Host Module;Unknown;AWHOST32.EXE;0
218;pcAnywhere Host Module;Unknown;AWHOST32.EXE;0
221;Alpha Works;Unknown;AWORKS.EXE;0
224;pcAnywhere Remote Networking Module;7.50;AWRAS32.EXE;46592
225;Remote Networking Module;7.50;AWRAS32.EXE;46592
222;pcAnywhere Remote Networking Module;Unknown;AWRAS32.EXE;0
223;Remote Networking Module;Unknown;AWRAS32.EXE;0
228;pcAnywhere Remote Control Module;8.02;AWREM32.EXE;77824
229;Remote Control Module;8.02;AWREM32.EXE;77824
226;pcAnywhere Remote Control Module;Unknown;AWREM32.EXE;0
227;Remote Control Module;Unknown;AWREM32.EXE;0
230;pcAnywhere Remote;Unknown;AWREMOTE.EXE;0
231;Above X;Unknown;AXUIDOS.EXE;0
232;BAR-ONE 6.0 application file;6.00.00;B1Print.exe;20480
233;Backit;Unknown;BACKIT.EXE;0
234;just!burn;3, 0, 0, 64;backmeup.exe;1015808
235;Payrite for Windows - BACSTEL;1997.01r01;bacs.exe;838240
236;Baler Spreadsheet Compiler;Unknown;BALE.EXE;0
237;Banner Builder;Unknown;BANNER.EXE;0
239;BarTender;6.12.544.96;Bartend.EXE;2932736
240;BarTender Enterprise Edition;6.20.778.142;Bartend.EXE;3383296
238;BarTender;Unknown;Bartend.EXE;0
242;Microsoft Business Basic Compiler;Unknown;BASCOM.COM;0
241;Business Basic Compiler;Unknown;BASCOM.COM;0
243;Application MFC CsBatcher;1, 0, 0, 1;Batcher.exe;49152
244;GUI based batch file creator;0;Batchrun.exe;0
245;Basic Compiler;Unknown;BC61.LIB;0
246;Microsoft Basic Compiler;Unknown;BC61.LIB;0
247;BoiseCascade Calc;Unknown;bccalc.exe;0
248;Bounds Checker for Windows;Unknown;BCHKW.EXE;0
250;Database Engine;5.0;Bdeadmin.exe;994816
249;Borland;Unknown;bdeadmin.exe;0
251;Bedford Accounting;Unknown;BEDFORD.EXE;0
252;Super PC-Kwik;Unknown;BENCHPCK.EXE;0
253;Colorado Backup II;Unknown;bewin32.exe;0
254;Beyond Compare for Windows;1.9.4.0;Beyond32.exe;1012736
255;Quicken For Windows;Unknown;BILLMIND.EXE;0
256;BIND DNS Server Administration;Unknown;BINDCtrl.exe;0
257;BindView;Unknown;BINDVIEW.EXE;0
258;CBM Binlabel;Unknown;binlabel.bat;0
259;Bios Pre-processor;Unknown;BIOSP.EXE;0
260;Biosw95;Unknown;Biosw95.exe;26224
261;BioWin;Unknown;biowinnt.exe;0
262;BitCom for Windows;Unknown;BITCOM.EXE;0
263;Biz Base;Unknown;BIZBASE.EXE;0
264;Beacher Tools;Unknown;BKTOOLS.EXE;0
266;Backup Exec 7.0;Unknown;BKUPEXEC.EXE;2326704
265;Backup Exec;Unknown;bkupexec.exe;0
268;Druckprogramm für Barcode-Labels;1.00.0001;BLabel.exe;65536
267;Druckprogramm für Barcode-Labels;Unknown;BLabel.exe;0
269;BLabel RegistryEintrag;0;BLabelReg.exe;0
270;Building Electrical;2;BldElec.arg;2460
271;Building Mechanical;2;BldMech.arg;2088
272;Blinker;Unknown;BLINKER.EXE;0
273;My Phonebook;Unknown;BOOK.EXE;0
274;Bridge;Unknown;BRIDGE.COM;0
275;Bringback;Unknown;BRINGBAK.EXE;0
276;Bank Street Writer Plus;Unknown;BSW.EXE;0
277;Btrieve;Unknown;BTRIEVE.EXE;0
278;Battery Watch;Unknown;BW.COM;0
279;Beyond Word Writer;Unknown;BWORD.EXE;0
280;C Compiler;Unknown;C1L.EXE;0
281;Microsoft C Compiler;Unknown;C1L.EXE;0
282;Drafix Windows Cad;Unknown;CAD.EXE;0
283;CADKEY;Unknown;CADKEY.EXE;0
284;Design Editor Loader;4.5;cadstar.exe;11264
285;Drafix Windows CAD;Unknown;CAF.EXE;0
286;Cricket Image;Unknown;CAIMAGE.EXE;0
287;Cricket Paint;Unknown;CAPAINT.EXE;0
288;Container;2.00.046;CardPhone2.0.exe;750592
289;CA-RET;Unknown;CARET.EXE;0
290;Where In Europe Is Carmen Sandiego;Unknown;CARMEN.EXE;0
291;nFX Cartoon-O-Matic (TM);2, 0, 0, 1;CARTOON.EXE;750080
292;Cashbiz;Unknown;CASHBIZ.EXE;0
293;Up Your Cashflow;Unknown;CASHFLOW.EXE;0
294;Cashtrac;Unknown;CASHTRAC.EXE;0
295;CA Simply Money 2.0;Unknown;CASM2RUN.EXE;0
296;CA Simply Money;Unknown;CASMMAIN.EXE;0
297;Visual Realia;Unknown;CAVR.EXE;0
298;Visual Express;Unknown;CAVXPRSS.EXE;0
299;Realia II Workbench;Unknown;CAWBMAIN.EXE;0
300;Netmeeting;Unknown;cb32.exe;0
301;My Checkbook;Unknown;CBOOK.EXE;0
303;IBM(R) DB2(R);0;cc390ve.exe;0
302;IBM(R) DB2(R);Unknown;cc390ve.exe;0
305;Lotus cc:Mail Mobile;Unknown;CCBKGRND.EXE;0
304;Lotus cc:Mail Mobile;Unknown;CCBKGRND.EXE;0
306;C-clearly;Unknown;CCL.EXE;0
308;Lotus cc:Mail;Unknown;CCMAIL.EXE;0
307;Lotus cc:Mail;Unknown;CCMAIL.EXE;0
309;WP Office CCMail Gtwy;Unknown;CCML.EXE;0
310;Calendar Creator Plus;Unknown;CCPLUS.EXE;0
311;Concurrent DOS;Unknown;CCPM.SYS;0
312;Carbon Copy/Windows;Unknown;CCWIN.EXE;0
314;Adaptec CD Copier;5.2.0.61;CDCopier.exe;98391
313;CD Copier;Unknown;CdCopier.exe;0
316;CD-RW Eraser;2.5d (296);CDEraser.exe;50688
317;CD-RW Eraser Application;2.5d (296);CDEraser.exe;50688
315;CD-RW Eraser;Unknown;CDEraser.exe;0
318;Choreographer;Unknown;CDEV.EXE;0
319;dBpowerAMP Music Converter - Audio CD Input;Unknown;CDGrab.exe;0
320;CDSpeed MFC Application;0, 8, 5, 0;CDSpeed.exe;458752
321;Castlevania;Unknown;CEGA.EXE;0
322;Streamline;Unknown;cent&out.dir;0
323;cent;4.21;cent.exe;37888
324;User Application Configuration Program;2.2.0.37;Central.exe;2925568
326;Security Config Wizard for NT;2, 0, 1, 20;CfgWiz.exe;676864
327;Security Config Wizard for NT;2, 0, 1, 20;CfgWiz.exe;676864
325;Security Config Wizard for NT;Unknown;CfgWiz.exe;0
328;Skychase;Unknown;CGACHASE.EXE;0
329;Atlas Explorer;Unknown;CGARWN.COM;0
330;Correct Grammar;Unknown;CGRAMMAR.EXE;0
331;Chairman;Unknown;CHAIRMAN.EXE;0
332;Charisma;Unknown;CHARISMA.EXE;0
333;Charisma 4.0;Unknown;CHARM40.EXE;0
334;Chart;Unknown;CHART.COM;0
335;Microsoft Chart;Unknown;CHART.COM;0
336;CHECK MFC Application;2, 2, 0, 6;check.exe;534016
337;Ckeckcite;Unknown;CHECKCIT.EXE;0
338;Check-It!;Unknown;CHECKIT.EXE;0
339;Check-It! LAN;Unknown;CHECKLAN.EXE;0
340;Cheops Pyramid;Unknown;cheops.exe;0
341;Chipendale;Unknown;CHIP1.EXE;0
342;Checks & Balances;Unknown;CHKS&BAL.CNF;0
343;Compuserve Info Mgr;Unknown;CIM.EXE;0
344;CIPP;Unknown;cipp.exe;0
345;CIS;Unknown;cis.bat;0
346;Citerite;Unknown;CITERITE.EXE;0
350;Visual C++;1.52;cl.exe;91648
348;Visual C++;6.0 SP3;cl.exe;51200
349;Visual C++;6.0 SP5;cl.exe;65536
347;Visual C++;Unknown;cl.exe;0
351;Clan2000;4.0.0.3;Clan2000.exe;7048704
352;Professional Developer;Unknown;clarion.exe;0
354;Virus Fix Utility;Unknown;CLEAN.EXE;0
353;Virus Fix Utility;Unknown;CLEAN.EXE;0
355;ClickNet;Unknown;CLICKNET.EXE;0
356;Clipper;Unknown;CLIPPER.EXE;0
358;CloneCD;2, 8, 4, 3;CloneCD.exe;75782
359;CloneCD;3.3.4.1;CloneCD.exe;430080
360;CloneCD Replicator Program;3.3.4.1;CloneCD.exe;430080
357;CloneCD;Unknown;CloneCD.exe;0
361;Clout;Unknown;CLOUT.EXE;0
362;ClarisWorks/Win;Unknown;CLWORKS.EXE;0
363;Calendarmaker;Unknown;CMAKER.EXE;0
364;Command Post;Unknown;CMDPOST.EXE;0
366;Commander;2.00.108;Cmdr.exe;172032
365;Commander;Unknown;Cmdr.exe;0
367;Colin McRae Rally 2;Unknown;CMR2.exe;0
368;CNE Quiz;Unknown;CNEQUIZR.EXE;0
369;IBM Cobol Compiler;Unknown;COBCOMP.COM;0
371;Microsoft Cobol Compiler;Unknown;COBOL.EXE;0
370;Cobol Compiler;Unknown;COBOL.EXE;0
372;CoGo Classic;Unknown;cogoclsc.exe;0
373;ColorDesigner;Unknown;colordesigner.exe;0
374;Colorforms;Unknown;COLORFRM.EXE;0
375;Comanche;Unknown;comanche.exe;0
376;Comenius 2000 ECDL;Unknown;comenius.exe;0
377;Comparerite;Unknown;COMPARE.COM;0
378;Inno Setup Compiler;3.0.6b;Compil32.exe;528896
379;Microsoft Mouse;Unknown;COMSP.EXE;0
380;Mouse;Unknown;COMSP.EXE;0
381;Coneuc;Unknown;CONEUC.EXE;0
383;Content Copier User Interface Module for PC Suite;4, 15, 0, 3;ContentCopier.exe;4145152
382;Content Copier User Interface Module for PC Suite;Unknown;ContentCopier.exe;0
384;Context;0.97.2a;ConTEXT.exe;523776
385;Convert;Unknown;convert.exe;0
386;Copy II PC;Unknown;COPYIIPC.EXE;0
387;Draw;8.0;coreldraw.exe;11801600
389;Draw;10.0;coreldrw.exe;49152
390;Draw;9.0;coreldrw.exe;13819904
388;Draw !;Unknown;coreldrw.exe;0
391;Flow !;Unknown;corelflw.exe;0
392;Photo-Paint;Unknown;corelpnt.exe;0
393;Trace;Unknown;coreltrc.exe;0
394;Ventura;Unknown;corelvp.exe;0
395;Who What When;Unknown;COREWWW.EXE;0
396;Crmix GI;Unknown;cormix-gi.exe;0
397;Infinium Payroll;Unknown;cortdir.exe;0
398;Cover Designer;2, 1, 0, 8;CoverDes.exe;1695744
399;Central Point Anti-Virus;Unknown;CPAV.EXE;0
400;RealTime Monitor;Unknown;cprtm.exe;0
401;Axiom File Fixer;Unknown;cpuid.exe;0
402;First Aid;Unknown;CRASHTST.EXE;0
403;Adaptec Create CD;4.02e (310);createcd.exe;262144
404;Easy CD;Unknown;Creatr32.exe;0
405;Easy CD Creator;Unknown;Creatr32.exe;0
406;Roxio EasyCDCreator;5.2.0.61;Creatr50.exe;946267
407;Control Room;Unknown;CRLOAD.COM;0
408;Crosswords For Kids;Unknown;CROSSKID.EXE;0
409;CrossTies;Unknown;CROSSTIE.EXE;0
410;Cruise Control;Unknown;CRUISE.COM;0
414;Crystal Reports;4.5 Professional;CRW32.EXE;3586560
416;Crystal Reports;5.0 Professional;crw32.exe;5495296
415;Cristal Reports;5.0 Professional;crw32.exe;5495296
418;Crystal Reports;6.0 Professional;crw32.exe;5940224
417;Cristal Reports;6.0 Professional;crw32.exe;5940224
420;Crystal Reports;7.0;crw32.exe;8139776
419;Cristal Reports;7.0;crw32.exe;8139776
413;Seagate Crystal Reports;7.0.100.15;crw32.exe;2336256
411;Cristal Reports;Unknown;CRW32.EXE;0
412;Crystal Reports;Unknown;crw32.exe;0
421;CryptoLock;Unknown;CRYPTO.COM;0
422;Century Term;6.2;cterm.exe;0
423;Tetris;Unknown;CTETRIS.EXE;0
424;Civil Tools;Unknown;ctmain.exe;0
425;CentaMeter;Unknown;CTMMGR.EXE;0
426;Creative PlayCenter;0;CTPlay.exe;0
427;Creative PlayCenter;Unknown;CTPlay.exe;0
428;Creative Recorder;0;CTRec.exe;0
429;Creative Recorder;Unknown;CTRec.exe;0
430;Cummings Power Suite;Unknown;cumminsps.exe;0
431;CU-SeeMe;Unknown;CUSEEM.EXE;0
432;CU-SeeMe 32;Unknown;CUSEEM32.EXE;0
433;Client Access;Unknown;cwbsvd.exe;0
434;IBM Client Access Express;6.0.0.4;cwbunnav.exe;284944
435;Easy Presentation Graphics;Unknown;CYK2ASC.EXE;0
437;Dimension 4;4.2.1005;D4.exe;114688
436;Dimension 4;Unknown;D4.exe;0
438;Emu/470;Unknown;D470.EXE;0
439;Daceasy Rapid Tax;Unknown;D9FMENU.EXE;0
440;Direct Access;Unknown;DA_CNFG.EXE;0
441;Daily Features;Unknown;DAILY.EXE;0
443;Download Accelerator Plus;5.0.0.6;DAP.exe;1175552
442;Download Accelerator Plus;Unknown;dap.exe;0
444;Dashboard for Windows;Unknown;DASH.EXE;0
445;DataLink;Unknown;DATALINK.EXE;0
446;DataSave;Unknown;DATASAVE.EXE;0
447;Date Manager Application;2.0.0.1;DateManager.exe;598087
448;Direct Access For Windows;Unknown;DAWIN.EXE;0
450;IBM(R) DB2(R);7.1.0;db2.exe;3584
449;IBM(R) DB2(R);7.1.0;db2.exe;3584
451;dBase;Unknown;DBASE.EXE;0
452;dBase IV;Unknown;DBASE1.EXE;0
453;Visual dBASE;Unknown;DBASEWIN.EXE;0
454;Dbfast Windows;Unknown;DBFAST.EXE;0
455;Win32 Cabinet Self-Extractor;4.71.1015.0;DBSetup.exe;92384
456;Win32 Cabinet Self-Extractor;4.71.1015.0;DBSetup.exe;92384
457;SQLbase;Unknown;DBWINDOW.EXE;0
458;Dcnap;Unknown;DCNAP.COM;0
459;Laplink;Unknown;DDINSTAL.EXE;0
460;Daceasy Accounting;Unknown;DEA4.EXE;0
461;Accounting for Windows;Unknown;DEAWIN.EXE;0
462;Debt Rater Plus;Unknown;DEBTRATE.EXE;0
464;MPEG Decoder;1.0.0.0;Decoder.exe;119296
463;MPEG Decoder;Unknown;Decoder.exe;0
465;Dataease Developer;Unknown;DEDEV.EXE;0
466;Wordstar Professional;Unknown;DELCRT.EXE;0
467;Delphi;1.0;DELPHI.EXE;0
468;Delphi 1.0;Unknown;DELPHI.EXE;0
469;Delphi;2.0;delphi32.exe;1267712
470;Delphi;3.0;delphi32.exe;2045888
471;Daceasy Payroll;Unknown;DEP4.EXE;0
472;Delphi;Unknown;dephi32.exe;0
473;Describe (tm)-word Publisher;Unknown;DESCRIBE.EXE;0
474;20/20 Design Software;Unknown;design.exe;0
475;Designer;Unknown;DESIGNER.EXE;0
476;designer;Unknown;designer.exe;1286144
477;Expert Home Design/Wi;Unknown;DESIGNW.EXE;0
478;Deskscan;Unknown;DESKSCAN.EXE;0
479;Desktop Labels Pro;Unknown;desktoplabpro.exe;0
480;Descriptions Now!;Unknown;DESNOW.EXE;0
481;Dev C++;4.9.8.0;devcpp.exe;2829824
482;Daceasy Word;Unknown;DEW.EXE;0
483;DEP;Unknown;DFCIRC.exe;0
484;FormFlow Manager;Unknown;DFDESIGN.EXE;0
485;Drafix 1+ Or Ultra;Unknown;DFX.EXE;0
486;3D-Modeler;Unknown;DFX3D.EXE;0
487;Drafix Cad Overlay;Unknown;DFXC.EXE;0
488;Drafix Qwkstart;Unknown;DFXS.EXE;0
489;The Dieter's Edge;Unknown;DIETEDGE.EXE;0
490;Diggital;Unknown;diggital.exe;0
491;Direct Connect;Unknown;direct connect.exe;0
492;DirectCD Application;5.2.0.91;Directcd.exe;679936
494;Director;8.0;director.exe;4775936
